quang.nguyen@raspberrypi:~ $ ping -6 -t 1 -I wpan0 ff07::abcd -s 200
PING ff07::abcd(ff07::abcd) from fdaa:fb3:4d49:1:8a41:7df0:abb3:3811 wpan0: 200 data bytes
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=12 ttl=64 time=232 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=12 ttl=64 time=321 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=13 ttl=64 time=161 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=13 ttl=64 time=319 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=14 ttl=64 time=91.5 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=14 ttl=64 time=172 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=14 ttl=64 time=244 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=15 ttl=64 time=101 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=15 ttl=64 time=123 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=15 ttl=64 time=184 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=15 ttl=64 time=261 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=16 ttl=64 time=159 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=16 ttl=64 time=210 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=16 ttl=64 time=224 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=16 ttl=64 time=312 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=17 ttl=64 time=127 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=17 ttl=64 time=143 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=18 ttl=64 time=183 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=18 ttl=64 time=239 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=19 ttl=64 time=85.2 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=19 ttl=64 time=166 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=19 ttl=64 time=218 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=21 ttl=64 time=185 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=21 ttl=64 time=191 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=22 ttl=64 time=220 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=22 ttl=64 time=270 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=23 ttl=64 time=164 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=23 ttl=64 time=238 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=23 ttl=64 time=266 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=24 ttl=64 time=257 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=25 ttl=64 time=40.1 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=25 ttl=64 time=79.9 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=25 ttl=64 time=118 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=25 ttl=64 time=180 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=26 ttl=64 time=125 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=26 ttl=64 time=232 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=27 ttl=64 time=107 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=27 ttl=64 time=135 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=27 ttl=64 time=213 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=28 ttl=64 time=190 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=28 ttl=64 time=232 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=29 ttl=64 time=108 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=29 ttl=64 time=230 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=30 ttl=64 time=158 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=30 ttl=64 time=269 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=30 ttl=64 time=344 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=31 ttl=64 time=82.9 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=31 ttl=64 time=164 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=31 ttl=64 time=300 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=35 ttl=64 time=265 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=37 ttl=64 time=99.1 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=37 ttl=64 time=154 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=37 ttl=64 time=186 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=37 ttl=64 time=265 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=38 ttl=64 time=227 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=38 ttl=64 time=279 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=38 ttl=64 time=333 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=39 ttl=64 time=88.4 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=39 ttl=64 time=171 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=39 ttl=64 time=218 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=39 ttl=64 time=253 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=40 ttl=64 time=117 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=40 ttl=64 time=149 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=40 ttl=64 time=269 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=41 ttl=64 time=85.2 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=41 ttl=64 time=108 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=41 ttl=64 time=203 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=41 ttl=64 time=292 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=42 ttl=64 time=142 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=42 ttl=64 time=218 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=42 ttl=64 time=303 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=42 ttl=64 time=377 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=43 ttl=64 time=173 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=43 ttl=64 time=210 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=43 ttl=64 time=338 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=44 ttl=64 time=134 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=44 ttl=64 time=158 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=44 ttl=64 time=211 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=44 ttl=64 time=289 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=45 ttl=64 time=68.0 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=45 ttl=64 time=168 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=45 ttl=64 time=283 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=46 ttl=64 time=140 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=46 ttl=64 time=185 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=46 ttl=64 time=256 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=46 ttl=64 time=329 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=47 ttl=64 time=277 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=48 ttl=64 time=89.4 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=48 ttl=64 time=132 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=48 ttl=64 time=260 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=48 ttl=64 time=328 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=49 ttl=64 time=125 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=49 ttl=64 time=216 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=49 ttl=64 time=267 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=49 ttl=64 time=311 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=50 ttl=64 time=74.1 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=50 ttl=64 time=107 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=50 ttl=64 time=188 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=50 ttl=64 time=227 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=51 ttl=64 time=79.3 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=51 ttl=64 time=147 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=51 ttl=64 time=208 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=51 ttl=64 time=284 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=52 ttl=64 time=94.8 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=52 ttl=64 time=122 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=52 ttl=64 time=202 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=52 ttl=64 time=303 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=53 ttl=64 time=191 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=53 ttl=64 time=262 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=54 ttl=64 time=168 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=54 ttl=64 time=186 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=54 ttl=64 time=262 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=56 ttl=64 time=257 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=56 ttl=64 time=318 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=57 ttl=64 time=123 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=57 ttl=64 time=178 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=57 ttl=64 time=240 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=58 ttl=64 time=105 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=58 ttl=64 time=158 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=59 ttl=64 time=104 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=59 ttl=64 time=172 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=60 ttl=64 time=186 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=60 ttl=64 time=282 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=60 ttl=64 time=334 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=61 ttl=64 time=135 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=61 ttl=64 time=186 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=61 ttl=64 time=302 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=62 ttl=64 time=200 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=62 ttl=64 time=330 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=63 ttl=64 time=110 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=63 ttl=64 time=207 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=63 ttl=64 time=242 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=63 ttl=64 time=291 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=64 ttl=64 time=115 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=64 ttl=64 time=162 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=65 ttl=64 time=129 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=65 ttl=64 time=201 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=65 ttl=64 time=233 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=66 ttl=64 time=84.0 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=66 ttl=64 time=172 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=66 ttl=64 time=237 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=66 ttl=64 time=289 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=67 ttl=64 time=163 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=67 ttl=64 time=213 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=68 ttl=64 time=109 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=68 ttl=64 time=116 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=68 ttl=64 time=177 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=68 ttl=64 time=295 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=69 ttl=64 time=89.7 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=69 ttl=64 time=155 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=69 ttl=64 time=201 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=69 ttl=64 time=279 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=70 ttl=64 time=39.1 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=70 ttl=64 time=152 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=70 ttl=64 time=230 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=70 ttl=64 time=320 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=71 ttl=64 time=113 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=71 ttl=64 time=170 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=71 ttl=64 time=247 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=73 ttl=64 time=114 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=73 ttl=64 time=248 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=73 ttl=64 time=419 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=74 ttl=64 time=147 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=74 ttl=64 time=159 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=75 ttl=64 time=124 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=75 ttl=64 time=196 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=75 ttl=64 time=274 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=76 ttl=64 time=176 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=76 ttl=64 time=313 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=77 ttl=64 time=122 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=77 ttl=64 time=161 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=77 ttl=64 time=256 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=77 ttl=64 time=340 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=78 ttl=64 time=108 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=78 ttl=64 time=153 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=78 ttl=64 time=285 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=79 ttl=64 time=109 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=79 ttl=64 time=135 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=80 ttl=64 time=255 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=80 ttl=64 time=346 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=81 ttl=64 time=178 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=82 ttl=64 time=39.9 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=82 ttl=64 time=119 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=82 ttl=64 time=211 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=82 ttl=64 time=311 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=83 ttl=64 time=90.9 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=83 ttl=64 time=121 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=83 ttl=64 time=220 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=83 ttl=64 time=331 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=84 ttl=64 time=72.0 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=84 ttl=64 time=123 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=84 ttl=64 time=189 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=84 ttl=64 time=239 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=85 ttl=64 time=102 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=85 ttl=64 time=201 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=85 ttl=64 time=289 ms
208 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=86 ttl=64 time=188 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=86 ttl=64 time=239 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=87 ttl=64 time=80.6 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=87 ttl=64 time=256 ms
208 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=88 ttl=64 time=78.4 ms
208 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=88 ttl=64 time=149 ms
208 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=88 ttl=64 time=244 ms
