quang.nguyen@raspberrypi:~ $ ping -6 -t 1 -I wpan0 ff07::abcd -s 100
PING ff07::abcd(ff07::abcd) from fdaa:fb3:4d49:1:8a41:7df0:abb3:3811 wpan0: 100 data bytes
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=68 ttl=64 time=122 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=68 ttl=64 time=132 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=69 ttl=64 time=81.1 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=69 ttl=64 time=86.3 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=69 ttl=64 time=130 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=69 ttl=64 time=153 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=70 ttl=64 time=35.8 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=70 ttl=64 time=58.6 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=70 ttl=64 time=97.8 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=70 ttl=64 time=158 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=71 ttl=64 time=75.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=71 ttl=64 time=125 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=71 ttl=64 time=189 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=72 ttl=64 time=144 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=72 ttl=64 time=148 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=72 ttl=64 time=227 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=74 ttl=64 time=124 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=74 ttl=64 time=198 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=75 ttl=64 time=34.6 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=75 ttl=64 time=64.7 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=76 ttl=64 time=45.8 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=76 ttl=64 time=150 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=76 ttl=64 time=201 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=77 ttl=64 time=35.5 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=77 ttl=64 time=49.6 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=77 ttl=64 time=161 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=77 ttl=64 time=200 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=78 ttl=64 time=71.4 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=78 ttl=64 time=82.9 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=78 ttl=64 time=125 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=78 ttl=64 time=194 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=79 ttl=64 time=81.5 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=79 ttl=64 time=113 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=79 ttl=64 time=209 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=79 ttl=64 time=269 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=80 ttl=64 time=66.7 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=80 ttl=64 time=133 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=81 ttl=64 time=48.1 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=81 ttl=64 time=58.7 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=81 ttl=64 time=154 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=81 ttl=64 time=205 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=82 ttl=64 time=83.6 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=82 ttl=64 time=119 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=82 ttl=64 time=162 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=82 ttl=64 time=205 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=83 ttl=64 time=69.1 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=83 ttl=64 time=137 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=83 ttl=64 time=191 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=83 ttl=64 time=240 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=84 ttl=64 time=171 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=84 ttl=64 time=205 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=84 ttl=64 time=255 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=84 ttl=64 time=294 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=85 ttl=64 time=34.2 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=85 ttl=64 time=66.9 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=85 ttl=64 time=128 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=85 ttl=64 time=170 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=86 ttl=64 time=61.1 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=86 ttl=64 time=92.2 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=86 ttl=64 time=151 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=86 ttl=64 time=193 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=87 ttl=64 time=72.6 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=87 ttl=64 time=100 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=87 ttl=64 time=166 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=87 ttl=64 time=208 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=88 ttl=64 time=35.4 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=88 ttl=64 time=86.3 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=88 ttl=64 time=205 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=88 ttl=64 time=257 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=89 ttl=64 time=39.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=89 ttl=64 time=68.2 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=89 ttl=64 time=150 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=89 ttl=64 time=191 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=90 ttl=64 time=33.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=90 ttl=64 time=70.6 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=90 ttl=64 time=158 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=90 ttl=64 time=188 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=91 ttl=64 time=85.4 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=91 ttl=64 time=165 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=91 ttl=64 time=192 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=91 ttl=64 time=232 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=92 ttl=64 time=59.0 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=92 ttl=64 time=92.5 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=92 ttl=64 time=139 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=92 ttl=64 time=219 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=93 ttl=64 time=59.8 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=93 ttl=64 time=118 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=93 ttl=64 time=185 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=93 ttl=64 time=223 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=94 ttl=64 time=98.4 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=94 ttl=64 time=167 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=94 ttl=64 time=224 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=95 ttl=64 time=239 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=96 ttl=64 time=74.8 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=96 ttl=64 time=90.1 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=96 ttl=64 time=127 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=96 ttl=64 time=187 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=97 ttl=64 time=86.1 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=97 ttl=64 time=176 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=97 ttl=64 time=249 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=99 ttl=64 time=44.2 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=99 ttl=64 time=108 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=99 ttl=64 time=144 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=99 ttl=64 time=179 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=100 ttl=64 time=54.7 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=100 ttl=64 time=99.0 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=100 ttl=64 time=179 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=101 ttl=64 time=202 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=102 ttl=64 time=24.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=102 ttl=64 time=87.8 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=102 ttl=64 time=135 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=102 ttl=64 time=140 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=103 ttl=64 time=50.3 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=103 ttl=64 time=118 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=104 ttl=64 time=110 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=104 ttl=64 time=146 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=104 ttl=64 time=167 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=104 ttl=64 time=198 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=105 ttl=64 time=130 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=106 ttl=64 time=48.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=106 ttl=64 time=55.0 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=106 ttl=64 time=97.0 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=106 ttl=64 time=175 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=107 ttl=64 time=30.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=107 ttl=64 time=61.5 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=107 ttl=64 time=114 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=107 ttl=64 time=129 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=108 ttl=64 time=49.0 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=108 ttl=64 time=109 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=108 ttl=64 time=148 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=108 ttl=64 time=184 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=109 ttl=64 time=160 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=109 ttl=64 time=206 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=110 ttl=64 time=31.2 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=110 ttl=64 time=66.2 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=110 ttl=64 time=122 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=110 ttl=64 time=170 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=111 ttl=64 time=149 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=111 ttl=64 time=184 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=112 ttl=64 time=67.1 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=112 ttl=64 time=97.7 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=112 ttl=64 time=123 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=112 ttl=64 time=146 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=113 ttl=64 time=178 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=113 ttl=64 time=220 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=114 ttl=64 time=172 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=115 ttl=64 time=78.4 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=115 ttl=64 time=95.0 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=116 ttl=64 time=126 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=117 ttl=64 time=66.5 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=117 ttl=64 time=132 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=117 ttl=64 time=155 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=117 ttl=64 time=184 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=118 ttl=64 time=44.3 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=118 ttl=64 time=122 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=118 ttl=64 time=125 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=118 ttl=64 time=248 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=119 ttl=64 time=109 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=119 ttl=64 time=154 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=119 ttl=64 time=159 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=120 ttl=64 time=31.0 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=120 ttl=64 time=45.2 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=120 ttl=64 time=114 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=120 ttl=64 time=148 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=121 ttl=64 time=95.2 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=121 ttl=64 time=141 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=121 ttl=64 time=179 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=121 ttl=64 time=219 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=122 ttl=64 time=102 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=122 ttl=64 time=131 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=122 ttl=64 time=140 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=122 ttl=64 time=186 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=123 ttl=64 time=75.6 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=123 ttl=64 time=88.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=123 ttl=64 time=168 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=124 ttl=64 time=55.3 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=124 ttl=64 time=58.0 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=124 ttl=64 time=206 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=125 ttl=64 time=70.5 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=125 ttl=64 time=83.1 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=125 ttl=64 time=123 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=125 ttl=64 time=147 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=126 ttl=64 time=56.5 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=126 ttl=64 time=119 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=126 ttl=64 time=164 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=127 ttl=64 time=63.5 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=127 ttl=64 time=103 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=128 ttl=64 time=103 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=128 ttl=64 time=126 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=128 ttl=64 time=167 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=128 ttl=64 time=206 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=129 ttl=64 time=51.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=129 ttl=64 time=102 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=129 ttl=64 time=181 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=130 ttl=64 time=60.4 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=130 ttl=64 time=82.4 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=130 ttl=64 time=169 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=130 ttl=64 time=172 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=131 ttl=64 time=67.4 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=131 ttl=64 time=75.9 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=131 ttl=64 time=187 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=131 ttl=64 time=190 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=132 ttl=64 time=41.8 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=132 ttl=64 time=49.4 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=132 ttl=64 time=104 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=132 ttl=64 time=121 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=133 ttl=64 time=58.4 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=133 ttl=64 time=180 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=133 ttl=64 time=189 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=134 ttl=64 time=95.7 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=134 ttl=64 time=130 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=135 ttl=64 time=138 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=135 ttl=64 time=153 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=136 ttl=64 time=62.2 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=136 ttl=64 time=101 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=136 ttl=64 time=156 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=136 ttl=64 time=184 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=137 ttl=64 time=104 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=137 ttl=64 time=117 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=137 ttl=64 time=180 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=138 ttl=64 time=124 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=138 ttl=64 time=175 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=140 ttl=64 time=82.8 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=140 ttl=64 time=103 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=140 ttl=64 time=176 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=141 ttl=64 time=89.9 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=141 ttl=64 time=102 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=142 ttl=64 time=33.4 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=142 ttl=64 time=72.8 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=142 ttl=64 time=115 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=142 ttl=64 time=176 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=143 ttl=64 time=35.0 ms
108 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=143 ttl=64 time=61.1 ms
108 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=143 ttl=64 time=167 ms
108 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=143 ttl=64 time=222 ms
108 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=144 ttl=64 time=29.8 ms
