quang.nguyen@raspberrypi:~ $ ping -6 -t 1 -I wpan0 ff07::abcd 
PING ff07::abcd(ff07::abcd) from fdaa:fb3:4d49:1:8a41:7df0:abb3:3811 wpan0: 56 data bytes
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=64 ttl=64 time=14.8 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=64 ttl=64 time=57.3 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=64 ttl=64 time=108 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=64 ttl=64 time=163 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=65 ttl=64 time=21.4 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=65 ttl=64 time=62.2 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=65 ttl=64 time=67.3 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=65 ttl=64 time=88.9 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=66 ttl=64 time=16.7 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=66 ttl=64 time=49.6 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=66 ttl=64 time=63.2 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=66 ttl=64 time=83.4 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=67 ttl=64 time=28.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=67 ttl=64 time=38.7 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=67 ttl=64 time=105 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=67 ttl=64 time=169 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=68 ttl=64 time=17.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=68 ttl=64 time=92.7 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=68 ttl=64 time=99.2 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=68 ttl=64 time=132 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=69 ttl=64 time=22.7 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=69 ttl=64 time=75.6 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=69 ttl=64 time=156 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=70 ttl=64 time=22.6 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=70 ttl=64 time=51.9 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=70 ttl=64 time=128 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=70 ttl=64 time=135 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=71 ttl=64 time=42.8 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=71 ttl=64 time=69.6 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=71 ttl=64 time=92.1 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=72 ttl=64 time=17.7 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=72 ttl=64 time=66.8 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=72 ttl=64 time=90.6 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=72 ttl=64 time=117 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=73 ttl=64 time=70.3 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=73 ttl=64 time=138 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=73 ttl=64 time=210 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=74 ttl=64 time=31.9 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=74 ttl=64 time=122 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=74 ttl=64 time=195 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=74 ttl=64 time=242 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=75 ttl=64 time=47.9 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=75 ttl=64 time=78.7 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=75 ttl=64 time=190 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=76 ttl=64 time=15.9 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=76 ttl=64 time=66.4 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=76 ttl=64 time=78.5 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=76 ttl=64 time=102 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=77 ttl=64 time=15.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=77 ttl=64 time=58.5 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=78 ttl=64 time=14.3 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=78 ttl=64 time=21.2 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=79 ttl=64 time=15.4 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=79 ttl=64 time=52.3 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=77 ttl=64 time=5839 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=78 ttl=64 time=4852 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=79 ttl=64 time=3867 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=83 ttl=64 time=30.6 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=83 ttl=64 time=154 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=84 ttl=64 time=15.8 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=84 ttl=64 time=61.5 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=84 ttl=64 time=122 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=85 ttl=64 time=49.5 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=85 ttl=64 time=55.0 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=85 ttl=64 time=172 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=86 ttl=64 time=51.4 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=86 ttl=64 time=59.0 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=87 ttl=64 time=16.4 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=87 ttl=64 time=77.0 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=88 ttl=64 time=35.4 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=88 ttl=64 time=77.0 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=88 ttl=64 time=99.3 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=89 ttl=64 time=16.0 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=89 ttl=64 time=60.7 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=89 ttl=64 time=75.2 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=90 ttl=64 time=31.8 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=90 ttl=64 time=68.3 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=90 ttl=64 time=118 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=91 ttl=64 time=62.2 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=91 ttl=64 time=91.7 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=91 ttl=64 time=104 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=92 ttl=64 time=22.4 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=92 ttl=64 time=82.0 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=92 ttl=64 time=102 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=93 ttl=64 time=89.4 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=93 ttl=64 time=101 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=93 ttl=64 time=108 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=94 ttl=64 time=47.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=94 ttl=64 time=60.0 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=95 ttl=64 time=21.5 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=95 ttl=64 time=109 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=96 ttl=64 time=28.7 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=96 ttl=64 time=33.8 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=96 ttl=64 time=91.4 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=96 ttl=64 time=173 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=97 ttl=64 time=16.1 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=97 ttl=64 time=78.4 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=97 ttl=64 time=110 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=98 ttl=64 time=39.8 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=98 ttl=64 time=62.7 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=98 ttl=64 time=90.4 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=98 ttl=64 time=162 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=99 ttl=64 time=19.6 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=99 ttl=64 time=76.5 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=99 ttl=64 time=111 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=99 ttl=64 time=123 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=100 ttl=64 time=14.4 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=100 ttl=64 time=62.1 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=100 ttl=64 time=66.3 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=100 ttl=64 time=76.1 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=101 ttl=64 time=16.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=101 ttl=64 time=41.8 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=101 ttl=64 time=50.7 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=101 ttl=64 time=60.8 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=102 ttl=64 time=32.6 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=102 ttl=64 time=55.5 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=102 ttl=64 time=88.8 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=103 ttl=64 time=40.9 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=103 ttl=64 time=49.9 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=103 ttl=64 time=60.8 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=103 ttl=64 time=129 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=104 ttl=64 time=20.2 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=104 ttl=64 time=25.1 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=104 ttl=64 time=50.8 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=104 ttl=64 time=129 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=105 ttl=64 time=25.2 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=105 ttl=64 time=31.3 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=105 ttl=64 time=121 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=105 ttl=64 time=147 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=106 ttl=64 time=29.9 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=106 ttl=64 time=113 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=106 ttl=64 time=132 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=107 ttl=64 time=16.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=107 ttl=64 time=43.4 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=107 ttl=64 time=53.9 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=107 ttl=64 time=70.5 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=108 ttl=64 time=48.3 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=108 ttl=64 time=59.8 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=108 ttl=64 time=120 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=108 ttl=64 time=162 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=109 ttl=64 time=14.6 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=109 ttl=64 time=120 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=109 ttl=64 time=125 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=110 ttl=64 time=24.8 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=110 ttl=64 time=49.5 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=110 ttl=64 time=65.6 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=110 ttl=64 time=90.4 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=111 ttl=64 time=29.8 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=111 ttl=64 time=49.0 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=111 ttl=64 time=106 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=111 ttl=64 time=211 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=112 ttl=64 time=18.3 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=112 ttl=64 time=85.1 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=113 ttl=64 time=48.0 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=113 ttl=64 time=114 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=114 ttl=64 time=48.1 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=114 ttl=64 time=92.8 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=114 ttl=64 time=103 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=115 ttl=64 time=105 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=115 ttl=64 time=136 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=115 ttl=64 time=147 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=115 ttl=64 time=232 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=116 ttl=64 time=19.4 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=116 ttl=64 time=28.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=116 ttl=64 time=70.4 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=116 ttl=64 time=93.3 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=117 ttl=64 time=35.3 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=117 ttl=64 time=67.8 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=117 ttl=64 time=95.0 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=117 ttl=64 time=167 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=118 ttl=64 time=21.7 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=118 ttl=64 time=76.8 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=118 ttl=64 time=171 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=119 ttl=64 time=49.1 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=119 ttl=64 time=57.3 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=120 ttl=64 time=45.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=120 ttl=64 time=83.3 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=120 ttl=64 time=134 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=120 ttl=64 time=167 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=121 ttl=64 time=37.9 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=121 ttl=64 time=88.6 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=121 ttl=64 time=125 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=122 ttl=64 time=14.8 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=122 ttl=64 time=49.0 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=122 ttl=64 time=103 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=122 ttl=64 time=134 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=123 ttl=64 time=21.5 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=123 ttl=64 time=26.2 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=123 ttl=64 time=56.0 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=123 ttl=64 time=189 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=124 ttl=64 time=26.6 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=124 ttl=64 time=93.3 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=124 ttl=64 time=97.5 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=124 ttl=64 time=122 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=125 ttl=64 time=17.7 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=125 ttl=64 time=42.4 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=125 ttl=64 time=134 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=125 ttl=64 time=161 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=126 ttl=64 time=41.7 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=126 ttl=64 time=46.0 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=126 ttl=64 time=61.0 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=126 ttl=64 time=87.8 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=127 ttl=64 time=37.0 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=127 ttl=64 time=59.5 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=127 ttl=64 time=98.4 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=127 ttl=64 time=139 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=128 ttl=64 time=14.4 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=128 ttl=64 time=61.6 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=128 ttl=64 time=75.6 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=129 ttl=64 time=15.6 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=129 ttl=64 time=85.3 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=129 ttl=64 time=116 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=130 ttl=64 time=23.8 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=130 ttl=64 time=36.5 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=130 ttl=64 time=64.9 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=130 ttl=64 time=75.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=131 ttl=64 time=72.1 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=131 ttl=64 time=95.8 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=131 ttl=64 time=102 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=131 ttl=64 time=180 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=133 ttl=64 time=60.5 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=133 ttl=64 time=82.1 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=133 ttl=64 time=132 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=134 ttl=64 time=20.5 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=134 ttl=64 time=69.9 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=134 ttl=64 time=78.1 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=134 ttl=64 time=169 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=135 ttl=64 time=38.6 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=135 ttl=64 time=45.7 ms
64 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=135 ttl=64 time=50.7 ms
64 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=135 ttl=64 time=98.9 ms
64 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=136 ttl=64 time=59.2 ms
64 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=136 ttl=64 time=63.6 ms
