quang.nguyen@raspberrypi:~ $ ping -6 -t 1 -I wpan0 ff07::abcd -s 1000
PING ff07::abcd(ff07::abcd) from fdaa:fb3:4d49:1:8a41:7df0:abb3:3811 wpan0: 1000 data bytes
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=40 ttl=64 time=477 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=41 ttl=64 time=216 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=42 ttl=64 time=382 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=43 ttl=64 time=237 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=44 ttl=64 time=605 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=46 ttl=64 time=218 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=47 ttl=64 time=373 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=47 ttl=64 time=585 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=47 ttl=64 time=780 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=48 ttl=64 time=552 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=49 ttl=64 time=529 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=49 ttl=64 time=614 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=50 ttl=64 time=557 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=50 ttl=64 time=647 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=50 ttl=64 time=869 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=51 ttl=64 time=513 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=52 ttl=64 time=479 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=53 ttl=64 time=371 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=54 ttl=64 time=236 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=56 ttl=64 time=429 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=62 ttl=64 time=308 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=62 ttl=64 time=527 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=62 ttl=64 time=737 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=63 ttl=64 time=187 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=64 ttl=64 time=427 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=64 ttl=64 time=651 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=66 ttl=64 time=178 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=66 ttl=64 time=301 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=66 ttl=64 time=542 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=66 ttl=64 time=764 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=67 ttl=64 time=441 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=68 ttl=64 time=481 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=68 ttl=64 time=537 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=69 ttl=64 time=465 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=71 ttl=64 time=511 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=72 ttl=64 time=508 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=72 ttl=64 time=744 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=73 ttl=64 time=547 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=74 ttl=64 time=533 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=74 ttl=64 time=761 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=75 ttl=64 time=365 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=75 ttl=64 time=577 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=75 ttl=64 time=729 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=76 ttl=64 time=489 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=76 ttl=64 time=628 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=76 ttl=64 time=831 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=78 ttl=64 time=397 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=78 ttl=64 time=670 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=80 ttl=64 time=465 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=80 ttl=64 time=614 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=80 ttl=64 time=828 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=81 ttl=64 time=208 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=81 ttl=64 time=472 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=81 ttl=64 time=676 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=82 ttl=64 time=293 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=83 ttl=64 time=230 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=83 ttl=64 time=460 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=84 ttl=64 time=437 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=85 ttl=64 time=320 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=86 ttl=64 time=362 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=87 ttl=64 time=478 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=88 ttl=64 time=588 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=88 ttl=64 time=895 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=89 ttl=64 time=584 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=90 ttl=64 time=372 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=90 ttl=64 time=640 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=91 ttl=64 time=500 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=92 ttl=64 time=491 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=93 ttl=64 time=458 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=94 ttl=64 time=451 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=95 ttl=64 time=568 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=99 ttl=64 time=498 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=99 ttl=64 time=672 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=102 ttl=64 time=407 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=103 ttl=64 time=563 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=103 ttl=64 time=785 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=104 ttl=64 time=503 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=104 ttl=64 time=671 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=106 ttl=64 time=450 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=107 ttl=64 time=445 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=108 ttl=64 time=457 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=109 ttl=64 time=471 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=109 ttl=64 time=565 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=109 ttl=64 time=788 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=110 ttl=64 time=435 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=110 ttl=64 time=601 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=111 ttl=64 time=663 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=113 ttl=64 time=266 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=113 ttl=64 time=337 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=113 ttl=64 time=544 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=113 ttl=64 time=743 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=115 ttl=64 time=530 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=116 ttl=64 time=533 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=117 ttl=64 time=489 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=118 ttl=64 time=495 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=120 ttl=64 time=493 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=121 ttl=64 time=522 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=121 ttl=64 time=662 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=121 ttl=64 time=860 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=123 ttl=64 time=615 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=124 ttl=64 time=463 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=124 ttl=64 time=565 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=124 ttl=64 time=795 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=125 ttl=64 time=264 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=126 ttl=64 time=369 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=128 ttl=64 time=438 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=130 ttl=64 time=516 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=130 ttl=64 time=724 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=131 ttl=64 time=485 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=131 ttl=64 time=693 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=132 ttl=64 time=331 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=132 ttl=64 time=692 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=133 ttl=64 time=427 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=134 ttl=64 time=418 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=135 ttl=64 time=321 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=135 ttl=64 time=525 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=136 ttl=64 time=1020 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=139 ttl=64 time=234 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=143 ttl=64 time=320 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=143 ttl=64 time=758 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=144 ttl=64 time=598 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=144 ttl=64 time=678 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=144 ttl=64 time=892 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=146 ttl=64 time=550 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=147 ttl=64 time=220 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=148 ttl=64 time=458 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=150 ttl=64 time=425 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=151 ttl=64 time=235 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=152 ttl=64 time=423 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=153 ttl=64 time=470 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=153 ttl=64 time=683 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=154 ttl=64 time=472 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=155 ttl=64 time=526 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=156 ttl=64 time=342 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=156 ttl=64 time=565 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=156 ttl=64 time=771 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=157 ttl=64 time=545 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=157 ttl=64 time=598 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=157 ttl=64 time=890 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=158 ttl=64 time=703 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=158 ttl=64 time=918 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=161 ttl=64 time=477 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=161 ttl=64 time=729 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=161 ttl=64 time=949 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=162 ttl=64 time=395 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=162 ttl=64 time=594 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=162 ttl=64 time=813 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=163 ttl=64 time=449 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=164 ttl=64 time=481 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=165 ttl=64 time=374 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=165 ttl=64 time=443 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=165 ttl=64 time=657 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=165 ttl=64 time=880 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=166 ttl=64 time=479 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=166 ttl=64 time=558 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=167 ttl=64 time=393 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=167 ttl=64 time=485 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=167 ttl=64 time=700 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=167 ttl=64 time=903 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=169 ttl=64 time=348 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=169 ttl=64 time=564 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=169 ttl=64 time=756 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=170 ttl=64 time=525 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=170 ttl=64 time=759 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=172 ttl=64 time=213 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=173 ttl=64 time=503 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=174 ttl=64 time=485 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=174 ttl=64 time=691 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=175 ttl=64 time=476 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=176 ttl=64 time=485 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=176 ttl=64 time=586 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=176 ttl=64 time=826 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=180 ttl=64 time=222 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=183 ttl=64 time=559 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=183 ttl=64 time=644 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=183 ttl=64 time=859 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=184 ttl=64 time=436 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=185 ttl=64 time=224 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=186 ttl=64 time=408 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=186 ttl=64 time=631 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=187 ttl=64 time=229 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=188 ttl=64 time=400 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=188 ttl=64 time=478 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=188 ttl=64 time=687 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=188 ttl=64 time=905 ms
1008 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=189 ttl=64 time=324 ms
1008 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=189 ttl=64 time=405 ms
1008 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=189 ttl=64 time=614 ms
1008 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=189 ttl=64 time=826 ms
